,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
540,ChIJa03r6YKJoDEReEUHXfyzL5c,KHÁCH SẠN HUYỀN TRÂN,Khách sạn,,"Cần Thơ, Ninh Kiều, Thới Binh, Đ. Phan Đăng Lưu, KHÁCH SẠN HUYỀN TRÂN","Thới Bình, Ninh Kiều",87 Đ. Phan Đăng Lưu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
552,ChIJBVtBv_NjoDERWbg-VXwfYxE,LION 10 HOTEL,Khách sạn,0292 3779 955,"LION 10 HOTEL, 11 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",11 Đ. Phạm Ngọc Thạch,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
557,ChIJH7r-XiYvdTER6qhWwd_1Dzg,Khách Sạn Khoa Phú,Khách sạn,,"Khách Sạn Khoa Phú, 30/04 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",30/04 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
565,ChIJxR6iSLpjoDERceoTA-sVMpI,An Nam,Khách sạn,,"An Nam, 80 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",80 Lê Lợi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
569,ChIJU4SYPMmJoDER50xmlBe9NLI,Thiên Ân Hotel Homestay & Apartment,Khách sạn,,"Thiên Ân Hotel Homestay & Apartment, 15-17 Đ. Lê Lai, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",15-17 Đ. Lê Lai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
570,ChIJB1mBjv6HoDERh0kFifM5jQM,Khách sạn B&W,Khách sạn,,"Khách sạn B&W, LK11-29, KDC Vạn Phát, Cồn Khương, Cái Khế, Ninh Kiều, Cần Thơ, Vietnam, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","LK11-29, KDC Vạn Phát, Cồn Khương, Cái Khế, Ninh Kiều, Cần Thơ, Vietnam",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
571,ChIJ0zPhOUGJoDERMqX7XkWKsCM,My Khanh Resort,,,"My Khanh Resort, 335 Lộ Vòng Cung, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền",335 Lộ Vòng Cung,Cần Thơ,,"Phong Điền, Cần Thơ",VN
573,ChIJiUEE8IJjoDERBJs8B1GgWrc,Ninh Kiều Riverside Hotel,Khách sạn,,"Ninh Kiều Riverside Hotel, 01 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",01 Đường Hai Bà Trưng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
574,ChIJPW-oxkdjoDER_sr7QtE6VME,Nhà nghỉ Ngọc Thúy 3,Khách sạn,0292 3648 868,"Nhà nghỉ Ngọc Thúy 3, 86 Đ. Nguyễn Đức Cảnh, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",86 Đ. Nguyễn Đức Cảnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
577,ChIJsaKlg9WJoDERWCD2TdaXmB4,Nhu’s House 2,Lưu trú nhà dân,0931 963 889,"Nhu’s House 2, 51 Hẻm Tổ 7, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",51 Hẻm Tổ 7,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
581,ChIJWTOMxxiIoDERP9vW_yyQN80,Doanh Nghiệp Tư Nhân Khách Sạn Nam Anh,Khách sạn,0923 732 092,"Doanh Nghiệp Tư Nhân Khách Sạn Nam Anh, 133H Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",133H Đ. Trần Hưng Đạo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
582,ChIJ33AflhdjoDER4-NqsUsBdVo,HOTEL Linh Phương,Khách sạn,,"HOTEL Linh Phương, 161 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",161 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
586,ChIJi7O0ixyIoDERTBhibZx2PMc,Homestay Cô Gái Việt,,,"Homestay Cô Gái Việt, 132 Hùng Vương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",132 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
587,ChIJq6q18QOIoDERb20P4cpMC_w,Lại Nguyễn Boutique Hotel,,,"Lại Nguyễn Boutique Hotel, 51A Đ. Cách Mạng Tháng 8, Thới Bình, Ninh Kiều, Cần Thơ 94000","Thới Bình, Ninh Kiều",51A Đ. Cách Mạng Tháng 8,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
588,ChIJbz_czmpjoDERnvK-9EJzI-Y,Phú Phương Nam,Khách sạn,0913 738 772,"Phú Phương Nam, 26 Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",26 Trần Quang Khải,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
589,ChIJn05TdNBjoDER0E717VI9vqQ,Khách sạn Ngọc Mai 1,Khách sạn,0942 745 745,"Khách sạn Ngọc Mai 1, 50B2 Lý Hồng Thanh, P, Ninh Kiều, Cần Thơ 94000","P, Ninh Kiều",50B2 Lý Hồng Thanh,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
590,ChIJtbt_u42HoDER5HAKkT3AUcU,Nhà nghỉ Homestay KV,Khách sạn,0961 595 171,"Nhà nghỉ Homestay KV, 15 Lê Văn Bì, An Thới, Bình Thủy, Cần Thơ 900000","An Thới, Bình Thủy",15 Lê Văn Bì,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN
597,ChIJ3Xr36RyIoDERtcdFThgvZRQ,Khách Sạn Thiên Hương,,,"Khách Sạn Thiên Hương, 102 Hùng Vương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",102 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
609,ChIJpVVVVWWIoDER9sMHTs9bd4g,OYO 1209 Number One Hotel,Khách sạn,028 4458 1611,"OYO 1209 Number One Hotel, NA, Khach san No. One Can Tho South Vietnam, 900000","Phường An Khánh, Ninh Kiều","NA, Khach san No. One Can Tho South Vietnam",Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
610,ChIJpwgrNhOJoDEREqfN9sJEqEY,Phương Nam,Khách sạn,0852 354 523,"Phương Nam, Hẻm 132 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ 94000","Xuân Khánh, Ninh Kiều",Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
613,ChIJx4bCkWWJoDERY1ejBeFMCMI,Công ty TNHH một thành viên nhà Bungalow,Khách sạn nghỉ dưỡng,,"Công ty TNHH một thành viên nhà Bungalow, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền",,Cần Thơ,,"Phong Điền, Cần Thơ",VN
