,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
1368,ChIJFwNXPNYtdTER70X60pxzefg,Clb Bida Danton,Câu lạc bộ,,"Clb Bida Danton, 251 Đ. Trần Văn Kiểu, Phường 11, Quận 6, Thành phố Hồ Chí Minh, Việt Nam","Phường 11, Quận 6",251 Đ. Trần Văn Kiểu,Thành phố Hồ Chí Minh,,"Quận 6, Thành phố Hồ Chí Minh",VN
1369,ChIJY2LaVxe2CjERpRp-KT6cThU,Clb Bida Khánh,Câu lạc bộ,+84 272 3553 032,"Clb Bida Khánh, 178 Nguyễn Thông, Phường 3, Tân An, Long An, Việt Nam","Phường 3, Tân An",178 Nguyễn Thông,Long An,,"Tân An, Long An",VN
1381,ChIJl2EUehOIoDERbH546dZr6pg,Clb Billiards Thanh Tâm,Khu bể bơi,+84 292 2222 984,"Clb Billiards Thanh Tâm, 129131 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",129131 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1399,ChIJq6qqBw-IoDER4-MDQ42f7E4,Tiệm Cà Phê Bida Ngọc,Quán cà phê,+84 292 2222 633,"Tiệm Cà Phê Bida Ngọc, 34 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ, Việt Nam","An Hoà, Ninh Kiều",34 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1416,ChIJ9WxCPCCIoDERpJrlkJtkRb0,Câu Lạc Bộ Billards T & T,,+84 919 149 259,"Câu Lạc Bộ Billards T & T, 95/18 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ, Việt Nam","An Lạc, Ninh Kiều",95/18 Đ. Nguyễn Việt Hồng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1430,ChIJt0Fw0F1joDERFsAd4qGWXtQ,Cafe Bida T&T,Quán cà phê,,"2Q4P+MJ5 Cafe Bida T&T, Hưng Phú, Cái Răng, Cần Thơ, Việt Nam","Hưng Phú, Cái Răng",2Q4P+MJ5,Cần Thơ,,"Cái Răng, Cần Thơ",VN
1451,ChIJG1lVWhqIoDERFw6quiA5K68,Cà Phê Bida 89,Quán cà phê,,"2QRC+7WW Cà Phê Bida 89, Đ. Lê Anh Xuân, An Nghiệp, Ninh Kiều, Cần Thơ, Việt Nam","An Nghiệp, Ninh Kiều","2QRC+7WW, Đ. Lê Anh Xuân",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1461,ChIJU7XiLAOIoDERB8JnrSoqJ5c,Cà Phê - Bida Hoàn Vũ,Quán cà phê,+84 292 3845 858,"Cà Phê - Bida Hoàn Vũ, 58 Hùng Vương, An Hội, Ninh Kiều, Cần Thơ 90000, Việt Nam","An Hội, Ninh Kiều",58 Hùng Vương,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
1601,ChIJtzXzENCJoDERJNQz8eps06w,Cafe Phương bida,Quán cà phê,,"Cafe Phương bida, 54 Đường số 9, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",54 Đường số 9,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1612,ChIJz6oEOhKJoDERVUpIRb-j7eQ,gần cầu đầu sấu trước bida New Trần Hoàng Na,Trà trân châu,,"gần cầu đầu sấu trước bida New Trần Hoàng Na, 115 Đ. Trần Hoàng Na, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",115 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1636,ChIJQ31lVJiJoDER9KVsGYaChN4,Cafe- Bida Ruby,Quán cà phê,+84 907 429 117,"2P8M+QR Cafe- Bida Ruby, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều",2P8M+QR,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1661,ChIJk16UNWkJoTERwVRtmBKbtac,Clb Bida Hội Ngộ,Câu lạc bộ,,"7PW8+2W2 Clb Bida Hội Ngộ, Nguyễn Đình Chiểu, Phường 7, Bạc Liêu, Việt Nam","Phường 7, Bạc Liêu","7PW8+2W2, Nguyễn Đình Chiểu",Bạc Liêu,,Bạc Liêu,VN
1673,ChIJBf5_voePoDER7cONWp94WbY,Bida,Quán cà phê,,"Bida, 7 Đ. Bùi Hữu Nghĩa, Giai Xuân, Phong Điền, Cần Thơ, Việt Nam","Giai Xuân, Phong Điền",7 Đ. Bùi Hữu Nghĩa,Cần Thơ,,"Phong Điền, Cần Thơ",VN
1789,ChIJl6ISwUOIoDERDqepqg9BRpQ,Cà Phê - Bida Kiss Me,Quán cà phê,,"Cà Phê - Bida Kiss Me, 299 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",299 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1812,ChIJhRmwrjqIoDERMc3YbkrfLWE,Clb Coffee - Bida 4Love,Quán cà phê,,"Clb Coffee - Bida 4Love, 320/12 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",320/12 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1820,ChIJQ8XpPKGJoDER0xa-0b3an-o,"Cà phê võng, bida, cơm phần Ngọc Ngân",Quán cà phê,+84 918 200 264,"2Q8H+34V Cà phê võng, bida, cơm phần Ngọc Ngân, Nam Sông Hậu, Hưng Phú, Cái Răng, Cần Thơ, Việt Nam","Hưng Phú, Cái Răng","2Q8H+34V, Nam Sông Hậu",Cần Thơ,,"Cái Răng, Cần Thơ",VN
