place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress
ChIJhSUpR8kvdTERpKI9pJFtP4M,N?i Th?t G? Hoàng Huynh,C?a hàng n?i th?t,0932 063 994,http://noithatgohoanghuynh.com/,"114 Ð. Ð? Thám, Phu?ng C?u Ông Lãnh, Qu?n 1, Thành ph? H? Chí Minh","Phu?ng C?u Ông Lãnh, Qu?n 1",114 Ð. Ð? Thám,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7646134,106.6952209",10.7646134,106.6952209,,Ðu?ng Ð? Thám,Phu?ng C?u Ông Lãnh,Qu?n 1,H? Chí Minh,TRUE
ChIJQWMTaV0vdTER0Vghh4o6zMw,N?i Th?t Nam Phuong,C?a hàng n?i th?t,0933 232 473,https://cua-hang-noi-that-nam-phuong.business.site/?utm_source=gmb&utm_medium=referral,"137/22A Ð. B?n Vân Ð?n, Phu?ng 6, Qu?n 4, Thành ph? H? Chí Minh","Phu?ng 6, Qu?n 4",137/22A Ð. B?n Vân Ð?n,Thành ph? H? Chí Minh,,"Qu?n 4, Thành ph? H? Chí Minh",VN,"10.761365,106.69819799999999",10.761365,106.698198,183/22,H?m 183 B?n Vân Ð?n,Phu?ng 6,Qu?n 4,H? Chí Minh,TRUE
ChIJQWMTaV0vdTER0Vghh4o6zMw,N?i Th?t Nam Phuong,C?a hàng n?i th?t,0933 232 473,https://cua-hang-noi-that-nam-phuong.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"137/22A Ð. B?n Vân Ð?n, Phu?ng 6, Qu?n 4, Thành ph? H? Chí Minh","Phu?ng 6, Qu?n 4",137/22A Ð. B?n Vân Ð?n,Thành ph? H? Chí Minh,,"Qu?n 4, Thành ph? H? Chí Minh",VN,"10.761365,106.69819799999999",10.761365,106.698198,183/22,H?m 183 B?n Vân Ð?n,Phu?ng 6,Qu?n 4,H? Chí Minh,TRUE
ChIJ77ZNEoAvdTEREYs_Gnrperc,Showroom Ðèn Trang Trí và N?i Th?t Charm - TTD Group,C?a hàng n?i th?t,0938 985 533,http://www.ttd-group.com/,"60 Ð. Suong Nguy?t Anh, Phu?ng Ph?m Ngu Lão, Qu?n 1, Thành ph? H? Chí Minh 700000","Phu?ng Ph?m Ngu Lão, Qu?n 1",60 Ð. Suong Nguy?t Anh,Thành ph? H? Chí Minh,700000,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.773085199999999,106.6899802",10.7730852,106.6899802,60,Ðu?ng Suong Nguy?t Ánh,Phu?ng B?n Thành,Qu?n 1,H? Chí Minh,TRUE
ChIJ28PdRiEvdTER__Xp-9Ool7s,N?i th?t Happy X,C?a hàng n?i th?t,0933 456 457,https://sohot.vn/,"114 Ðu?ng s? 2, Cu xá Ðô Thành, Qu?n 3, Thành ph? H? Chí Minh 700000","Cu xá Ðô Thành, Qu?n 3",114 Ðu?ng s? 2,Thành ph? H? Chí Minh,700000,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.7729827,106.68093479999999",10.7729827,106.6809348,28B,H?m 11 Nguy?n Hi?n,Phu?ng 4,Qu?n 3,H? Chí Minh,TRUE
ChIJcUfrr8oodTERVNQfhsufzq4,N?i Th?t Nice Day,Nhà thi?t k? n?i th?t,0934 772 774,http://niceday.vn/,"95 Ð. Tr?n Phú, Phu?ng 4, Qu?n 5, Thành ph? H? Chí Minh 700000","Phu?ng 4, Qu?n 5",95 Ð. Tr?n Phú,Thành ph? H? Chí Minh,700000,"Qu?n 5, Thành ph? H? Chí Minh",VN,"10.7609298,106.6777389",10.7609298,106.6777389,99/8,Ðu?ng Tr?n Phú,Phu?ng 4,Qu?n 5,H? Chí Minh,TRUE
ChIJJ5YuvVgpdTERGP3FmDL0bys,Showrom Sofia n?i th?t,C?a hàng n?i th?t,024 2264 2222,http://sofia.com.vn/,"384/1B Ð. Nam K? Kh?i Nghia, Phu?ng 8, Qu?n 3, Thành ph? H? Chí Minh","Phu?ng 8, Qu?n 3",384/1B Ð. Nam K? Kh?i Nghia,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.7913221,106.6827017",10.7913221,106.6827017,,H?m 384 Nam K? Kh?i Nghia,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJ9ZdeUswodTERjaoKePLp0Ac,ELEGANCE FINE FURNITURE Co.Ltd.,Th? làm d? n?i th?t,028 3848 3864,http://www.elegancefurniturevn.com/,"23 Ð. Tr?n Kh?c Chân, Phu?ng Tân Ð?nh, Qu?n 1, Thành ph? H? Chí Minh","Phu?ng Tân Ð?nh, Qu?n 1",23 Ð. Tr?n Kh?c Chân,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7929011,106.69112039999999",10.7929011,106.6911204,21B,H?m 24/6 Ðu?ng Tr?n Kh?c Chân,Phu?ng Tân Ð?nh,Qu?n 1,H? Chí Minh,TRUE
ChIJWXBIhwYvdTERkpDo1wsuMoc,Ð? g? n?i th?t theo yêu c?u Ð?ng Kim,C?a hàng n?i th?t,0909 734 974,https://dongkim.com.vn/,"197 Ð. Nguy?n Van Th?, Ða Kao, Qu?n 1, Thành ph? H? Chí Minh","Ða Kao, Qu?n 1",197 Ð. Nguy?n Van Th?,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7858606,106.6947764",10.7858606,106.6947764,,Ðu?ng Hai Bà Trung,Phu?ng Ða Kao,Qu?n 1,H? Chí Minh,TRUE
ChIJzXgMmwEvdTERt9-eq7jODbg,N?i th?t Nhà Xinh,C?a hàng n?i th?t,028 3620 1557,http://www.nhaxinh.com/,"L?u 4 Diamond Plaza, 34 Ð. Lê Du?n, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh 700000","B?n Nghé, Qu?n 1","L?u 4 Diamond Plaza, 34 Ð. Lê Du?n",Thành ph? H? Chí Minh,700000,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.780987,106.6984947",10.780987,106.6984947,,Ðu?ng Lê Du?n,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJ92CkeEIpdTERjySyKa_IkPI,Ch? N?i Th?t - 137 B?ch Ð?ng - Ch? N?i Th?t Ð?p,C?a hàng n?i th?t,028 3898 1886,http://chonoithat.vn/,"137 Ð. B?ch Ð?ng, Phu?ng 15, Bình Th?nh, Thành ph? H? Chí Minh 700000","Phu?ng 15, Bình Th?nh",137 Ð. B?ch Ð?ng,Thành ph? H? Chí Minh,700000,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.802861499999999,106.70876829999999",10.8028615,106.7087683,3,H?m 139 B?ch Ð?ng,Phu?ng 15,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJ6fqyx7sodTERzvHbMQAuuvo,N?i th?t Trang Thành Phát,D?ch v? l?p d?t sàn g?,0972 347 339,http://noithattrangthanhphat.com/,"148 Ð. B?ch Ð?ng, Phu?ng 24, Bình Th?nh, Thành ph? H? Chí Minh","Phu?ng 24, Bình Th?nh",148 Ð. B?ch Ð?ng,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.8032922,106.70712209999999",10.8032922,106.7071221,126,H?m 207 B?ch Ð?ng,Phu?ng 24,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJhT4t3yQvdTERKAsv1MqHaYE,"N?i Th?t Van Phòng, Bàn Gh? van Phòng N?i Th?t ROF t?i Thái Van Lung",C?a hàng n?i th?t van phòng,,https://noithatrof.com/,"QPH3+QQQ B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh","B?n Nghé, Qu?n 1",QPH3+QQQ,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7794748,106.70448019999999",10.7794748,106.7044802,15/3,Ðu?ng Lê Thánh Tôn,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJsycfzJkpdTERMJfQQe2BfEI,N?i th?t The One,C?a hàng n?i th?t,0938 221 220,https://noithattheones.com/,"389 Ð. Ði?n Biên Ph?, Phu?ng 25, Bình Th?nh, Thành ph? H? Chí Minh 700000","Phu?ng 25, Bình Th?nh",389 Ð. Ði?n Biên Ph?,Thành ph? H? Chí Minh,700000,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.8018351,106.7121792",10.8018351,106.7121792,387A,Ðu?ng Ði?n Biên Ph?,Phu?ng 25,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJpT5TOLEodTER9TNs4eArujM,CÔNG TY TU V?N XÂY D?NG VÀ N?I TH?T COLOR,Nhà thi?t k? n?i th?t,0898 018 111,https://colordecor.net/,"L?u 9 Tòa Nhà Vietcomreal, 68 Ð. Nguyê~n Huê?, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh 700000","B?n Nghé, Qu?n 1","L?u 9 Tòa Nhà Vietcomreal, 68 Ð. Nguyê~n Huê?",Thành ph? H? Chí Minh,700000,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7747035,106.7035272",10.7747035,106.7035272,168,Ðu?ng Nguy?n Hu?,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJ1yHFRfUvdTERgROG59MrV8g,Tekkashop N?i Th?t Vietnam,C?a hàng n?i th?t,0896 952 078,https://tekkashop.com.vn/,"345 Ð. Tr?n Hung Ð?o, C?u Kho, Qu?n 1, Thành ph? H? Chí Minh 70000","C?u Kho, Qu?n 1",345 Ð. Tr?n Hung Ð?o,Thành ph? H? Chí Minh,70000,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7608679,106.6895811",10.7608679,106.6895811,345,H?m 345 Tr?n Hung Ð?o,Phu?ng C?u Kho,Qu?n 1,H? Chí Minh,TRUE
ChIJ7_jGXuEudTERF5IOy1bfrng,C?a Hàng N?i Th?t Nam Phát,C?a hàng n?i th?t,028 3832 4916,https://noithatnamanh.com/,"223 Ng Gia T?, Phu?ng 4, Qu?n 10, Thành ph? H? Chí Minh","Phu?ng 4, Qu?n 10",223 Ng Gia T?,Thành ph? H? Chí Minh,,"Qu?n 10, Thành ph? H? Chí Minh",VN,"10.763600499999999,106.6717149",10.7636005,106.6717149,,Ngô Gia T?,Phu?ng 2,Qu?n 10,H? Chí Minh,TRUE
ChIJwy8XsdModTER7tCZrrPtgXw,"C?a Hàng N?i Th?t, Ð? G? Cao C?p Liêm Thanh",C?a hàng d? gia d?ng,0985 686 968,https://dogoliemthanh.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"40b Phan Ðình Phùng, Phu?ng 2, Phú Nhu?n, Thành ph? H? Chí Minh 80000","Phu?ng 2, Phú Nhu?n",40b Phan Ðình Phùng,Thành ph? H? Chí Minh,80000,"Phú Nhu?n, Thành ph? H? Chí Minh",VN,"10.793807,106.68473",10.793807,106.68473,40G,H?m 61 Phan Ðình Phùng,Phu?ng 17,Qu?n Phú Nhu?n,H? Chí Minh,TRUE
ChIJra1atQkpdTERB-yJwI5PW2s,"N?i Th?t Van Phòng,Bàn Gh? van Phòng N?i Th?t ROF t?i Hoa Lan",C?a hàng n?i th?t van phòng,,https://noithatrof.com/,"63 Hoa Lan, Phu?ng 7, Phú Nhu?n, Thành ph? H? Chí Minh","Phu?ng 7, Phú Nhu?n",63 Hoa Lan,Thành ph? H? Chí Minh,,"Phú Nhu?n, Thành ph? H? Chí Minh",VN,"10.7969671,106.6900735",10.7969671,106.6900735,65,Ðu?ng Hoa Lan,Phu?ng 2,Qu?n Phú Nhu?n,H? Chí Minh,TRUE
ChIJl4l-bRwmdTER9pb9EbnxY2E,Thi?t K? N?i Th?t - Báo Giá Thi Công N?i Th?t Qu?n 3,C?a hàng n?i th?t,0901 806 999,https://aeros.vn/,"161C Lý Chính Th?ng, Võ Th? Sáu, Qu?n 3, Thành ph? H? Chí Minh","Võ Th? Sáu, Qu?n 3",161C Lý Chính Th?ng,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.783654,106.684708",10.783654,106.684708,157,Ðu?ng Lý Chính Th?ng,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJy-5qZhApdTERSIHOcKvSPV8,N?i th?t phòng ng? Phú Th?nh,C?a hàng n?i th?t phòng ng?,0933 550 555,https://www.phuthinh.net/,"258 Phan Ðình Phùng, Phu?ng 1, Phú Nhu?n, Thành ph? H? Chí Minh 72211","Phu?ng 1, Phú Nhu?n",258 Phan Ðình Phùng,Thành ph? H? Chí Minh,72211,"Phú Nhu?n, Thành ph? H? Chí Minh",VN,"10.796871999999999,106.681484",10.796872,106.681484,12,H?m 258 Phan Ðình Phùng,Phu?ng 1,Qu?n Phú Nhu?n,H? Chí Minh,TRUE
ChIJ-wa3F7IvdTERNfoUT6XKBOk,N?i Th?t Hòa Phát Mi?n Nam t?i Hai Bà Trung,C?a hàng n?i th?t,,https://hoaphatmiennam.vn/,"QMQR+J84 Hai Bà Trung, Phu?ng Tân Ð?nh, Qu?n 1, Thành ph? H? Chí Minh","Phu?ng Tân Ð?nh, Qu?n 1","QMQR+J84, Hai Bà Trung",Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.789011,106.6908235",10.789011,106.6908235,282,Ðu?ng Hai Bà Trung,Phu?ng Tân Ð?nh,Qu?n 1,H? Chí Minh,TRUE
ChIJt1rLv80odTERIiAE6JfztWE,Công ty TNHH Ki?n Trúc N?i Th?t An Phúc An,Nhà thi?t k? n?i th?t,0931 334 933,https://apavietnam.com/,"41 Ð. Tr?n Nh?t Du?t, Phu?ng Tân Ð?nh, Qu?n 1, Thành ph? H? Chí Minh","Phu?ng Tân Ð?nh, Qu?n 1",41 Ð. Tr?n Nh?t Du?t,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.793647,106.6896299",10.793647,106.6896299,,H?m 41 Tr?n Nh?t Du?t,Phu?ng Tân Ð?nh,Qu?n 1,H? Chí Minh,TRUE
ChIJGy0gTjIvdTER1xPAXZP14NI,N?I TH?T M?NH Ð?C,C?a hàng n?i th?t nhà b?p,0983 120 097,http://suachuadogovn.com/sua-tu-bep-hcm.html,"117 Ð. Võ Th? Sáu, Phu?ng 6, Qu?n 3, Thành ph? H? Chí Minh","Phu?ng 6, Qu?n 3",117 Ð. Võ Th? Sáu,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.786263799999999,106.6905692",10.7862638,106.6905692,115/3,Ðu?ng Võ Th? Sáu,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJq1G6g-cpdTERjYEacD20zdY,"N?i Th?t Van Phòng, Bàn Gh? van Phòng N?i Th?t ROF t?i Ðinh Tiên Hoàng",C?a hàng n?i th?t van phòng,,https://noithatrof.com/,"84 Ð. Ðinh Tiên Hoàng, Ða Kao, Qu?n 1, Thành ph? H? Chí Minh","Ða Kao, Qu?n 1",84 Ð. Ðinh Tiên Hoàng,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.790192399999999,106.6978558",10.7901924,106.6978558,,Ðu?ng Ðinh Tiên Hoàng,Phu?ng Ða Kao,Qu?n 1,H? Chí Minh,TRUE
ChIJtU4qFUkvdTER4axbRw0BhfQ,N?i Th?t VILACASA,C?a hàng n?i th?t,0818 545 484,http://v-italy.vn/,"225 Hai Bà Trung, Phu?ng 6, Qu?n 3, Thành ph? H? Chí Minh","Phu?ng 6, Qu?n 3",225 Hai Bà Trung,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.7868025,106.6929438",10.7868025,106.6929438,,Ðu?ng Hai Bà Trung,Phu?ng Ða Kao,Qu?n 1,H? Chí Minh,TRUE
ChIJ22GUlTEvdTERe9M5p-toYBU,Showroom Th? Gi?i N?i Th?t,C?a hàng n?i th?t,0822 222 218,http://thegioinoithat.com/,"218 Ð. Ði?n Biên Ph?, Võ Th? Sáu, Qu?n 3, Thành ph? H? Chí Minh","Võ Th? Sáu, Qu?n 3",218 Ð. Ði?n Biên Ph?,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.782769199999999,106.68988499999999",10.7827692,106.689885,,Ðu?ng Ði?n Biên Ph?,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJMZxrKMsodTER9iF7mOImX48,Công ty TNHH N?i th?t và Xây d?ng Key,C?a hàng,028 6688 2727,http://www.keydecor.vn/,"100-102 Ð. Ði?n Biên Ph?, Ða Kao, Qu?n 1, Thành ph? H? Chí Minh","Ða Kao, Qu?n 1",100-102 Ð. Ði?n Biên Ph?,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.789945999999999,106.69682399999999",10.789946,106.696824,98/1,Ðu?ng Ði?n Biên Ph?,Phu?ng Ða Kao,Qu?n 1,H? Chí Minh,TRUE
ChIJoV_1E9cldTERXtD5chxA7Tg,Thi?t K? N?i Th?t - Báo Giá Thi Công N?i Th?t Qu?n 1,C?a hàng n?i th?t,0901 806 999,https://aeros.vn/,"64A Ð. Lê L?i, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh","B?n Nghé, Qu?n 1",64A Ð. Lê L?i,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.773826,106.70012",10.773826,106.70012,64A,H?m 38 Ðu?ng Lê L?i,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJZ-XQJzQvdTER8WRixkNGAeM,Công Ty Thi?t K? Thi Công N?i Th?t 7IHOME,Ph? ki?n n?i th?t,0938 281 879,http://noithat7ihome.com/,"163 Hai Bà Trung, Phu?ng 6, Qu?n 3, Thành ph? H? Chí Minh","Phu?ng 6, Qu?n 3",163 Hai Bà Trung,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.7840593,106.6961602",10.7840593,106.6961602,127,Ðu?ng Hai Bà Trung,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJVQunDaModTERr4FUvik33iQ,Công Ty TNHH N?i Th?t và Decor AVO Vi?t Nam,C?a hàng n?i th?t,028 6276 6711,https://www.facebook.com/avodecor/?ref=aymt_homepage_panel,,,,,,,,"15.793925199999999,105.91025889999999",15.7939252,105.9102589,,,,Laos,Laos,TRUE
ChIJi4mdD1spdTERs04JfIYnqBQ,Chi nhánh N?i th?t The One TP.HCM,C?a hàng n?i th?t,028 3840 4613,https://noithattheone.vn/,"643 Ð. Ði?n Biên Ph?, Phu?ng 25, Bình Th?nh, Thành ph? H? Chí Minh 100000","Phu?ng 25, Bình Th?nh",643 Ð. Ði?n Biên Ph?,Thành ph? H? Chí Minh,100000,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.7987638,106.7205845",10.7987638,106.7205845,3,Ðu?ng Ði?n Biên Ph?,Phu?ng 25,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJ-_pgD6YodTERn7PZW90ni7Q,C?a Hàng N?i Th?t Hòa Phát,C?a hàng n?i th?t,028 3512 8962,https://hoaphat.org.vn/,"585 Ð. Ði?n Biên Ph?, Phu?ng 25, Bình Th?nh, Thành ph? H? Chí Minh","Phu?ng 25, Bình Th?nh",585 Ð. Ði?n Biên Ph?,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.7994908,106.71927679999999",10.7994908,106.7192768,3A,H?m 114 Ðu?ng Ði?n Biên Ph?,Phu?ng 25,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJVQunDaModTERr4FUvik33iQ,Công Ty TNHH N?i Th?t và Decor AVO Vi?t Nam,C?a hàng n?i th?t,028 6276 6711,https://www.facebook.com/avodecor/%3Fref%3Daymt_homepage_panel,,,,,,,,"15.793925199999999,105.91025889999999",15.7939252,105.9102589,,,,Laos,Laos,TRUE
ChIJj4ac-TovdTERBl8z-RPlFH0,Công Ty C? Ph?n N?i Th?t Vi,C?a hàng bán d?ng c? s?a nhà,,http://www.thongtincongty.com/company/4bf1637f-cong-ty-co-phan-noi-that-vi/,"47-49 Truong Ð?nh, Phu?ng 6, Qu?n 3, Thành ph? H? Chí Minh","Phu?ng 6, Qu?n 3",47-49 Truong Ð?nh,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.776584999999999,106.69072",10.776585,106.69072,,Ðu?ng Truong Ð?nh,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJh0D290YvdTER_7i_cKNG_sY,C?a Hàng N?i Th?t The Wood Factory,Nhà th?u thi công n?i th?t,0903 650 975,http://thewoodfactory.com.vn/,"B1-04, Trung Tâm Thuong M?i Vincom A, 171, Ðu?ng Ð?ng Kh?i, Qu?n 1, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh","B?n Nghé, Qu?n 1","B1-04, Trung Tâm Thuong M?i Vincom A, 171, Ðu?ng Ð?ng Kh?i, Qu?n 1",Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7752895,106.7035679",10.7752895,106.7035679,125A,Ðu?ng Ð?ng Kh?i,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJh-dBLj4vdTERqeY8jL2U0bU,N?I TH?T VIDRACO,Nhà cung c?p ph? ki?n n?i th?t,028 3771 9058,http://vidraco.com/,"146 Ð. Lê Th? H?ng G?m, P. Phú Thu?n, Qu?n 1, Thành ph? H? Chí Minh","P. Phú Thu?n, Qu?n 1",146 Ð. Lê Th? H?ng G?m,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7681977,106.69644269999999",10.7681977,106.6964427,5,H?m 71 Tr?n Hung Ð?o,Phu?ng C?u Ông Lãnh,Qu?n 1,H? Chí Minh,TRUE
ChIJWyUn238vdTERAiEsFPfuLug,Ðèn trang trí n?i th?t,C?a hàng n?i th?t,0914 295 249,https://www.facebook.com/dentrangtrinoithatthongminh,"57/6 Ð. Ng. Chí Qu?c, Tân Phú, Th? Ð?c, Thành ph? H? Chí Minh","Tân Phú, Th? Ð?c",57/6 Ð. Ng. Chí Qu?c,Thành ph? H? Chí Minh,,"Th? Ð?c, Thành ph? H? Chí Minh",VN,"10.767209,106.693928",10.767209,106.693928,,Ðu?ng Bùi Vi?n,Phu?ng Ph?m Ngu Lão,Qu?n 1,H? Chí Minh,TRUE
ChIJUTEsUl4vdTERWwsSLvyVrfo,Công Ty TNHH N?i Th?t CTH,C?a hàng n?i th?t,0909 877 111,https://noithatcth.com/,"81 Ð. Cách M?ng Tháng 8, Phu?ng Ph?m Ngu Lão, Qu?n 1, Thành ph? H? Chí Minh","Phu?ng Ph?m Ngu Lão, Qu?n 1",81 Ð. Cách M?ng Tháng 8,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.772059599999999,106.6919054",10.7720596,106.6919054,134,Ðu?ng Cách M?ng Tháng 8,Phu?ng B?n Thành,Qu?n 1,H? Chí Minh,TRUE
ChIJa9IljmUvdTERIdEVhdSXy20,Công ty TNHH Xây D?ng & Trang Trí N?i Th?t Vi?t Hung,C?a hàng n?i th?t,028 2211 0039,http://www.viethungcdc.com/,"7 Nguy?n Th? Di?u, Phu?ng 6, Qu?n 3, Thành ph? H? Chí Minh","Phu?ng 6, Qu?n 3",7 Nguy?n Th? Di?u,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.7769769,106.689729",10.7769769,106.689729,5-Jul,H?m 7 Ðu?ng Nguy?n Th? Di?u,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJqRZOT24vdTERnoywN09O0fQ,Bán K? S?t V L? K? Siêu Th? K? Ð? Hàng N?ng Qu?n 1,C?a hàng n?i th?t,024 6688 4255,https://kesatngoctin.com/,"47 Ð. Nguy?n Cu Trinh, Phu?ng Nguy?n Cu Trinh, Qu?n 1, Thành ph? H? Chí Minh","Phu?ng Nguy?n Cu Trinh, Qu?n 1",47 Ð. Nguy?n Cu Trinh,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7640719,106.6912625",10.7640719,106.6912625,47,Ðu?ng Nguy?n Cu Trinh,Phu?ng Nguy?n Cu Trinh,Qu?n 1,H? Chí Minh,TRUE
ChIJ3wzDKK0odTER0cMNnDsbCZ4,Thi?t K? N?i Th?t - Báo Giá Thi Công N?i Th?t Qu?n 8,C?a hàng n?i th?t,0901 806 999,https://aeros.vn/,"49A Ð. D? Nam, Phu?ng 2, Qu?n 8, Thành ph? H? Chí Minh 700000","Phu?ng 2, Qu?n 8",49A Ð. D? Nam,Thành ph? H? Chí Minh,700000,"Qu?n 8, Thành ph? H? Chí Minh",VN,"10.747608999999999,106.68524599999999",10.747609,106.685246,119/43,H?m 119 D? Nam,Phu?ng 3,Qu?n 8,H? Chí Minh,TRUE
ChIJu0K6YT6iooURohxtgUZuGsI,N?i th?t Linh Xuân,C?a hàng n?i th?t,0974 567 353,https://noithatlinhxuan.com/,,,,,,,,"10.8814336,106.7714184",10.8814336,106.7714184,30,Ðu?ng S? 8,Phu?ng Linh Xuân,Th? Ð?c,H? Chí Minh,TRUE
ChIJ0x8bDuEudTERIsddJ2l81vM,N?i Th?t Mai CHUNG,C?a hàng n?i th?t,0932 569 056,http://noithatmc.com/,"139 Ng Gia T?, Phu?ng 9, Qu?n 10, Thành ph? H? Chí Minh","Phu?ng 9, Qu?n 10",139 Ng Gia T?,Thành ph? H? Chí Minh,,"Qu?n 10, Thành ph? H? Chí Minh",VN,"10.7651267,106.6727793",10.7651267,106.6727793,135,Ðu?ng Ngô Gia T?,Phu?ng 2,Qu?n 10,H? Chí Minh,TRUE
ChIJ4UV0xaAodTERkcVHNOaXayQ,Thi?t K? N?i Th?t - Báo Giá Thi Công N?i Th?t Qu?n 5,C?a hàng n?i th?t,0901 806 999,https://aeros.vn/,"149A Ð. Nguy?n Tri Phuong, Phu?ng 8, Qu?n 5, Thành ph? H? Chí Minh 700000","Phu?ng 8, Qu?n 5",149A Ð. Nguy?n Tri Phuong,Thành ph? H? Chí Minh,700000,"Qu?n 5, Thành ph? H? Chí Minh",VN,"10.7553962,106.66941",10.7553962,106.66941,145,Ðu?ng Nguy?n Tri Phuong,Phu?ng 8,Qu?n 5,H? Chí Minh,TRUE
ChIJZxWZkZwvdTERUNe0SWNZfL4,Thi?t K? N?i Th?t Thái Lê,Nhà thi?t k? n?i th?t,0783 930 309,http://noithatthaile.com/,"T?ng 14, Tòa nhà HM Town, 412 Ð. Nguy?n Th? Minh Khai, P.5, Qu?n 3, Thành ph? H? Chí Minh 700000","P.5, Qu?n 3","T?ng 14, Tòa nhà HM Town, 412 Ð. Nguy?n Th? Minh Khai",Thành ph? H? Chí Minh,700000,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.771158999999999,106.6865409",10.771159,106.6865409,15,H?m 408 Nguy?n Th? Minh Khai,Phu?ng 5,Qu?n 3,H? Chí Minh,TRUE
